,callback_content,label,vin
10,"{""last_time_to_shop"":""2019-05-28"",""total_mileage"":80855,""result"":[{""date"":""2019-05-28"",""mile"":""80855"",""type"":""一般维修"",""detail"":""发动机舱清洗;"",""other"":""  其它: ""},{""date"":""2018-11-29"",""mile"":""72448"",""type"":""一般维修"",""detail"":""GA3/GA3S制动软管更换;18G3.GA3/GA3S·视界车型燃油泵召回;"",""other"":""前制动软管总成;后制动软管总成;制动液(800G/瓶);燃油泵维修包;  其它: ""},{""date"":""2015-04-17"",""mile"":""12778"",""type"":""一般维修"",""detail"":""&amp;quot;爱在春天·至亲关爱&amp;quot;2015春季服务活动;"",""other"":""  其它: ""},{""date"":""2015-01-18"",""mile"":""8984"",""type"":""保养"",""detail"":""暖冬服务月活动;6个月/10000公里常规保养;"",""other"":""机油滤清器;燃油滤清器;密封垫18×26×1.5;半合成发动机油.4.5L;化清剂;  其它: ""},{""date"":""2014-06-09"",""mile"":""2672"",""type"":""保养"",""detail"":""3个月/5000公里首保;"",""other"":""密封垫18×26×1.5;机油滤清器;发动机油（4.5L）.5W40;  其它: ""},{""date"":""2014-03-12"",""mile"":""1"",""type"":""PDI检查"",""detail"":""PDI检查;"",""other"":""  其它: ""}],""vin"":""LMGFE1354E1015251"",""_result_description"":"""",""_car_brand"":""广汽传祺"",""_car_info"":""[\""结构部件正常\"",\""发动机正常\"",\""里程数正常\"",\""安全气囊正常\""]""}",0,009b233c69f605f47
11,"{""last_time_to_shop"":""2018-05-20"",""total_mileage"":""5707"",""result"":[{""date"":""2018-05-20"",""mile"":""5707"",""type"":""首保"",""detail"":""首保"",""other"":""LN 911 014 01;螺栓;LN 052 167 F4;机油 (4升 5W/40 SM级);04E 115 561 H;机油滤清器""}]}",0,00ae295931daf107a
12,"{""last_time_to_shop"":""2013-06-01"",""total_mileage"":82576,""result"":[{""date"":""2013-06-01"",""mile"":""82576"",""type"":""客户反映打方向有异响"",""detail"":""拆卸/安装/更换转向齿轮"",""other"":""动力转向油;转向齿轮, 交换""},{""date"":""2013-05-08"",""mile"":""81147"",""type"":""钣烤自负"",""detail"":""左后叶及后杠钣金(B);左后叶及后杠烤漆(P)"",""other"":""""},{""date"":""2013-05-08"",""mile"":""81147"",""type"":""钣烤自负"",""detail"":""左前门左后门左下裙边烤漆(P);左前门左后门左下裙边钣金(B)"",""other"":""泥土导向挡板模具，L.H, 上底漆;左侧饰条;夹;夹;塑料铆钉;左侧饰条""},{""date"":""2013-01-16"",""mile"":""67869"",""type"":""保养"",""detail"":""拆检进气岐管的电子节气门组件;在50,000 km时定期保养"",""other"":""油过滤器;塞;机油0W/30;清洗剂;发动机内部清洗剂;发动机润滑系统保护剂""},{""date"":""2012-08-29"",""mile"":""48350"",""type"":""ON CALL 救援"",""detail"":""ON CALL 救援"",""other"":""""},{""date"":""2012-07-16"",""mile"":""48151"",""type"":""检查无法启动"",""detail"":""更换蓄电池"",""other"":""电池""},{""date"":""2012-06-17"",""mile"":""45050"",""type"":""保修服务(s89276)"",""detail"":"""",""other"":""亮铬色中网标志""},{""date"":""2012-06-17"",""mile"":""45050"",""type"":""4万公里保养"",""detail"":""更换燃油滤清器;更换发动机空气滤清器;进气岐管的电子节气门组件拆检;方向机油更换;在 40,000 km 完全维修"",""other"":""汽滤;动力转向油;油过滤器;机油 0W/30;化清剂;放油螺丝垫片;过滤器插片""},{""date"":""2012-05-16"",""mile"":""42449"",""type"":""钣烤自负"",""detail"":""前保壳,头盖，龙门架及左前叶钣金(B);前保壳,头盖，龙门架及左前叶烤漆(P)"",""other"":""前部外罩盖;盖;格窗;夹;左侧托架;左前照灯;右前照灯;减震器;miscellaneous;托架;前杠支架;夹""},{""date"":""2012-02-01"",""mile"":""34961"",""type"":""3万公里保养"",""detail"":""更换制动油;进气岐管的电子节气门组件拆检;更换发动机机油和滤清器"",""other"":""放油螺丝垫片;刹车油;机油 0W/30;油过滤器;化清剂""},{""date"":""2011-11-22"",""mile"":""24532"",""type"":""客户反映行驶中方向盘往右偏;客户反映高速行驶方向抖动且方向很轻;客户反映四轮轮胎已在外更换过并四轮定位"",""detail"":""试车检查方向盘方向正常;试车检查为轮胎问题，建议客户试用"",""other"":""""},{""date"":""2011-10-31"",""mile"":""20015"",""type"":""检查行驶时前部有异响"",""detail"":""更换2侧的前轮轮毂"",""other"":""前轮轮毂""},{""date"":""2011-10-28"",""mile"":""19871"",""type"":""活动检测"",""detail"":""活动检测"",""other"":""""},{""date"":""2011-10-09"",""mile"":""19871"",""type"":""2万公里保养"",""detail"":""更换燃油滤清器;更换发动机空气滤清器;进气岐管的电子节气门组件拆检;更换发动机机油和滤清器"",""other"":""油过滤器;机油 0W/30;放油垫片;化清剂;汽滤;过滤器插片""},{""date"":""2011-08-12"",""mile"":""7375"",""type"":""1万公里保养"",""detail"":""进气岐管的电子节气门组件拆检;更换发动机机油和滤清器"",""other"":""机油 0W/30;油过滤器;化清剂;放油螺丝垫片""}],""vin"":""LVSHGFDC7BF028192"",""_result_description"":"""",""_car_brand"":""沃尔沃"",""_car_info"":""[\""结构部件正常\"",\""发动机正常\"",\""里程数正常\"",\""安全气囊正常\""]""}",0,00b0ff278e87efca6
13,"{""last_time_to_shop"":""2016-07-04"",""total_mileage"":11779,""result"":[{""date"":""2016-07-04"",""mile"":11779,""type"":"""",""detail"":""前保险杠(喷漆)；拆装左前大灯/前杠；[备注：喷漆]。"",""other"":""左侧前大灯组件总成。""},{""date"":""2016-07-04"",""mile"":11779,""type"":"""",""detail"":""前保险杠(喷漆)；拆装左前大灯/前杠；[备注：喷漆]。"",""other"":""左侧前大灯组件总成。""},{""date"":""2016-02-18"",""mile"":6949,""type"":"""",""detail"":""7,000KM保养检查；[备注：检查轮胎/方向盘不正（已调整）]。"",""other"":""SN 0W20机油（4L）；SN 0W20机油（1L）；机滤纸芯；密封垫片。""},{""date"":""2016-02-18"",""mile"":6949,""type"":"""",""detail"":""7,000KM保养检查；[备注：检查轮胎/方向盘不正（已调整）]。"",""other"":""SN 0W20机油（4L）；SN 0W20机油（1L）；机滤纸芯；密封垫片。""},{""date"":""2015-11-12"",""mile"":2440,""type"":"""",""detail"":""2440KM保养检查；车主反映车辆不会自动锁门，已设置；车主要求把后尾箱盖右侧2、5V标志取下不要，已取下；[备注：首保/洗车吸尘]。"",""other"":""SN0W20机油；SN0W20机油；机滤纸芯。""},{""date"":""2015-11-12"",""mile"":2440,""type"":"""",""detail"":""2440KM保养检查；车主反映车辆不会自动锁门，已设置；车主要求把后尾箱盖右侧2、5V标志取下不要，已取下；[备注：首保/洗车吸尘]。"",""other"":""SN0W20机油；SN0W20机油；机滤纸芯。""},{""date"":""2015-10-12"",""mile"":1531,""type"":"""",""detail"":""前保险杠(喷漆)；后保险杠(喷漆)；右前翼子板(喷漆)；[备注：喷漆/中华]。"",""other"":""暂无记录""},{""date"":""2015-10-12"",""mile"":1531,""type"":"""",""detail"":""前保险杠(喷漆)；后保险杠(喷漆)；右前翼子板(喷漆)；[备注：喷漆/中华]。"",""other"":""暂无记录""},{""date"":""2015-08-27"",""mile"":25,""type"":"""",""detail"":""凯思龙防爆膜（前601余104）；卡威特四眼倒车雷达；头枕一对，抱枕一对；金雁方向盘锁；[备注：加装精品/Z2196]。"",""other"":""凯思龙防爆膜（前档）；凯思龙防爆膜（侧后档）；卡威特四眼倒车雷达；电工胶布；碳劲枕四件；方向盘锁。""},{""date"":""2015-08-27"",""mile"":25,""type"":"""",""detail"":""凯思龙防爆膜（前601余104）；卡威特四眼倒车雷达；头枕一对，抱枕一对；金雁方向盘锁；[备注：加装精品/Z2196]。"",""other"":""凯思龙防爆膜（前档）；凯思龙防爆膜（侧后档）；卡威特四眼倒车雷达；电工胶布；碳劲枕四件；方向盘锁。""}]}",0,00b17a25542b69fce
14,"{""last_time_to_shop"":""2017-11-21"",""total_mileage"":66543,""result"":[{""date"":""2017-11-21"",""mile"":""66543 "",""type"":""无"",""detail"":""行李舱盖(撞销),调整; "",""other"":"";卡子;  其它: 行李舱盖(撞销),调整;完工;;""},{""date"":""2015-02-15"",""mile"":""0 "",""type"":""无"",""detail"":""抛光; "",""other"":"";  其它: .补单额;.;;""},{""date"":""2015-02-08"",""mile"":""21451 "",""type"":""无"",""detail"":""左后门：修理;左后叶：修理;左下裙：修理;前杠拆装修理;后杠：拆装修理;右前门：拆装修理;前保险杠:修理＆喷漆;右后翼子板:喷漆;右前门:喷漆;左后门:喷漆;下裙板外部(左侧):喷漆;后保险杠:修理＆喷漆; "",""other"":"";丰田纯牌冷媒;油封（用于传动桥外壳;螺母（用于前桥左半轴;密封垫圈;油封;钢圈;超级耐久冷却液;  其它: 太平洋（代办）周950+2000;完工;;""},{""date"":""2015-02-03"",""mile"":""8135 "",""type"":""无"",""detail"":""错单; "",""other"":"";  其它: 错单;已完成;;""},{""date"":""2014-10-24"",""mile"":""5406 "",""type"":""无"",""detail"":""10,000KM保养(RR D; "",""other"":"";机油(4L);机油滤清器;衬垫(用于油底壳排放;  其它: 10K;已完成;;""},{""date"":""2014-08-01"",""mile"":""3029 "",""type"":""无"",""detail"":""5,000KM保养(RR,D/; "",""other"":"";机油(4L);机油滤清器;衬垫(用于油底壳排放;发动机润滑系统清洗剂;发动机超级保护剂;  其它: 5K保养;已完成;;""},{""date"":""2014-05-10"",""mile"":""5 "",""type"":""无"",""detail"":""交车前检查,检查; "",""other"":"";  其它: PDS;已完成;;""}],""vin"":""LVGBH42K6EG785739"",""_result_description"":"""",""_car_brand"":""广汽丰田"",""_car_info"":""[\""结构部件正常\"",\""发动机正常\"",\""里程数异常\"",\""安全气囊正常\"",\""泡水正常\"",\""火烧正常\"",\""变速箱正常\""]""}",0,00bc8b305e6de3b38
15,"{""last_time_to_shop"":""2015-08-23"",""total_mileage"":22400,""result"":[{""date"":""2015-08-23"",""mile"":""14300"",""type"":""召回"",""detail"":""42G8."",""other"":""  其它: ""},{""date"":""2015-08-23"",""mile"":""14300"",""type"":""保险"",""detail"":""检查底盘,拆解前杠照相"",""other"":""  其它: ""},{""date"":""2014-03-31"",""mile"":""22400"",""type"":""年审"",""detail"":""拆解定损费用 2000,不在本站维修收停车费50元/天,不在本站维修收拆解费百分之30"",""other"":""  其它: ""},{""date"":""2013-12-21"",""mile"":""22200"",""type"":""索赔"",""detail"":""检查点烟器不工作"",""other"":""点烟器  其它: ""},{""date"":""2013-12-21"",""mile"":""22200"",""type"":""小修"",""detail"":""严谨关爱365服务活动"",""other"":""扁平保险丝 20A  其它: ""},{""date"":""2013-11-27"",""mile"":""21200"",""type"":""索赔"",""detail"":""检查加速时底盘异响 无异常"",""other"":""  其它: ""},{""date"":""2013-11-27"",""mile"":""21200"",""type"":""年审"",""detail"":""续保赠送定位"",""other"":""  其它: ""},{""date"":""2013-11-27"",""mile"":""21200"",""type"":""免费检测"",""detail"":""严谨关爱365免费系列检测"",""other"":""  其它: ""},{""date"":""2013-11-14"",""mile"":""20300"",""type"":""索赔"",""detail"":""检查右前门异响,检查右后门异响,检查左后门异响"",""other"":""夹子,护板  其它: ""},{""date"":""2013-11-14"",""mile"":""20300"",""type"":""保养"",""detail"":""严谨关爱365服务活动,更换机油机滤5L"",""other"":""机油滤清器,机油滤清器,机油滤清器,机油(5W/40 SM级)MAGOTAN  其它: ""},{""date"":""2013-07-29"",""mile"":""15600"",""type"":""索赔"",""detail"":""检查更换右前门玻璃升降器异响"",""other"":""夹子,不带电机的车窗升降,不带电机的车窗升降,不带电机的车窗升降  其它: ""},{""date"":""2013-07-23"",""mile"":""14600"",""type"":""保险"",""detail"":""右前叶子板喷漆(含漆料）,前保险杠喷漆,右前叶子板整形,更换前保险杠,拆装更换右前轮毂"",""other"":""轮辋(16铝),保险杠护板,气门嘴总成,拉铆螺母  其它: ""},{""date"":""2013-07-18"",""mile"":""14600"",""type"":""索赔"",""detail"":""检查左后门锁不好关 调整,检查右前升降器有时异响 调整,检查底盘共振 护板刮了"",""other"":""不带电机的车窗升降,不带电机的车窗升降  其它: ""},{""date"":""2013-07-18"",""mile"":""14600"",""type"":""保养"",""detail"":""速腾1.6自动1万5千km定期保养,修理养护"",""other"":""润滑脂,滤芯,机油滤清器,带臭味.及有害物质过滤装置的过滤器,滤油器,机油(5W/40 SM级)MAGOTAN,发动机清洗剂,发动机保护剂  其它: ""},{""date"":""2013-02-25"",""mile"":""9500"",""type"":""索赔"",""detail"":""检查底盘共振 无异常"",""other"":""  其它: ""},{""date"":""2013-02-25"",""mile"":""9500"",""type"":""保养"",""detail"":""严谨关爱365服务活动,更换机油机滤4L"",""other"":""机油滤清器,机油(5W/40 SM级)MAGOTAN  其它: ""},{""date"":""2013-02-06"",""mile"":""8100"",""type"":""索赔"",""detail"":""检查右前喇叭有杂音"",""other"":""夹子,低音扬声器  其它: ""},{""date"":""2013-01-26"",""mile"":""7500"",""type"":""索赔"",""detail"":""检查左前门喇叭共振,检查后备箱有时关不上,检查底盘有时异响 无现象"",""other"":""低音扬声器  其它: ""},{""date"":""2012-11-18"",""mile"":""5000"",""type"":""索赔"",""detail"":""检查右前门锁颠簸路面响"",""other"":""夹子,护板  其它: ""},{""date"":""2012-11-17"",""mile"":""4400"",""type"":""首保"",""detail"":""首次保养"",""other"":""机油滤清器,防冻液(配比稀释完毕) 1.5L,机油(5W/40 SM级)MAGOTAN  其它: ""},{""date"":""2012-11-17"",""mile"":""4400"",""type"":""索赔"",""detail"":""定件,检查右前门板里面颠簸路面响"",""other"":""  其它: ""},{""date"":""2012-08-20"",""mile"":""900"",""type"":""索赔"",""detail"":""检查漏油处理机油滤"",""other"":""  其它: ""}],""vin"":""LFV2A21K6C4063529"",""_result_description"":"""",""_car_brand"":""一汽大众"",""_car_info"":""[\""结构部件正常\"",\""发动机正常\"",\""里程数异常\"",\""安全气囊正常\""]""}",0,00cb188039917eed2
16,"{""last_time_to_shop"":""2018-12-26"",""total_mileage"":99606,""result"":[{""date"":""2018-12-26"",""mile"":""99606.00"",""type"":""服务活动"",""detail"":""天窗玻璃位置调整;检查和重新编程PCM/TCM/IPC软件（低配仪表）;"",""other"":""  其它: 前稳定杆连杆检查(索赔);检查(索赔);检查(索赔);""},{""date"":""2018-12-26"",""mile"":""99606.00"",""type"":""常规保养"",""detail"":""通用维修代码;"",""other"":""0W.20全合成机油(1L);火花塞;0W.20全合成机油(4L);机油滤清器;8&9变速油;空调滤芯（PM2.5);FLUID BRAKE;空气滤芯;  其它: 前稳定杆连杆检查(自费);检查(自费);检查(自费);""},{""date"":""2016-08-08"",""mile"":""15764.00"",""type"":""常规保养"",""detail"":""更换机油和滤清器（在每个间隔中使用） 汽油发动机 . 商务车程序;"",""other"":""机油滤清器;  其它: ""},{""date"":""2016-08-08"",""mile"":""15764.00"",""type"":""保修"",""detail"":""夏季服务活动A1;"",""other"":""  其它: ""},{""date"":""2016-06-04"",""mile"":""7854.00"",""type"":""钣金喷漆"",""detail"":""后杠维修;"",""other"":""后防撞横梁;铆钉;SILENCER;后保中央支架;MOULDING;排气管支架（右）;排气筒（左）;后保下本体(带4个雷达支架）;0507;WK铭牌, 4X4;后雾灯（右）;雷达探头;后雾灯（左）;9504;排气筒（右）;  其它: ""},{""date"":""2016-04-25"",""mile"":""5000.00"",""type"":""首次保养"",""detail"":""基本保养 . 更换机油；费用报销;"",""other"":""OIL 0W20;机油滤清器;  其它: ""}],""vin"":""LWVCAF757GA021424"",""_result_description"":"""",""_car_brand"":""菲亚特"",""_car_info"":""[\""结构部件正常\"",\""发动机正常\"",\""里程数正常\"",\""安全气囊正常\""]""}",0,00e195e33b3549dbd
17,"{""last_time_to_shop"":""2019-02-25"",""total_mileage"":""3821"",""result"":[{""date"":""2019-02-25"",""mile"":""3821"",""type"":""保养"",""detail"":""保养"",""other"":""蓝壳合成技术SN级别发动机油5W-40（4L）;保养;蓝壳合成技术SN级别发动机油（5W-40、1L);保养;机油滤清器(机油滤清器组件、JLE-4G18TD);保养""},{""date"":""2018-01-13"",""mile"":""3821"",""type"":""免保"",""detail"":""首次保养"",""other"":""""}]}",0,00f577f441efcb8b6
18,"{""last_time_to_shop"":""2017-07-30"",""total_mileage"":""23940"",""result"":[{""date"":""2017-07-30"",""mile"":""23940"",""type"":""索赔"",""detail"":""机油机滤;驱动盘总成(4G24);打不发车;发动机内部清洗"",""other"":""蓝壳合成技术SM级别发动机油5W-40;;发动机内部清洗剂（FT）;;喷水壶带洗涤电机（GC9）;;AT起动电机(EC8、NL-1D、SX7）;;机油滤清器组件（4G20、4G24）;;驱动盘总成（4G20/24）""},{""date"":""2016-04-20"",""mile"":""4965"",""type"":""免保"",""detail"":""新车保护剂;首次保养"",""other"":""黄壳SN级别发动机油（10W-40、4L）;;机油滤清器组件（4G20、4G24）;;发动机高效抗磨保护剂""}]}",0,0104e618d89160a62
19,"{""last_time_to_shop"":""2017-07-28"",""total_mileage"":""50129"",""result"":[{""date"":""2017-07-28"",""mile"":""50129"",""type"":""事故"",""detail"":""更换前杠及其附件 钣金修复左右前叶;机修更换水箱 冷凝器;油漆前杠 机盖 左右前叶子板"",""other"":""""},{""date"":""2016-11-15"",""mile"":""44707"",""type"":""事故"",""detail"":""更换拍照框螺母2个"",""other"":""""},{""date"":""2015-02-25"",""mile"":""36000"",""type"":""小修"",""detail"":""校正灯光"",""other"":""""},{""date"":""2014-09-28"",""mile"":""34668"",""type"":""小修"",""detail"":""拆账下护板"",""other"":""""},{""date"":""2013-12-21"",""mile"":""31928"",""type"":""保养"",""detail"":""更换左前后视镜"",""other"":""""},{""date"":""2013-08-14"",""mile"":""19971"",""type"":""保养"",""detail"":""两万公里保养"",""other"":""油液滤清器;通用喇叭总成 (高音);前轮轴承总成;凸轮轴盖衬垫;车轮饰盖总成;发动机机油 (200升) 中石油;喷水壶溶剂;发动机机油清洗剂;发动机机油 (1升-DEXOS 1,中石化);燃油滤清器总成;前保险杠蒙皮侧托架总成;乘客厢空气滤清器;乘客厢空气滤清器;后窗刮水器臂饰盖;后盘式制动摩擦衬块总成;后盘式制动摩擦衬块总成;油位显示器总成;空气滤清器滤芯总成;轮毂帽""},{""date"":""2013-05-14"",""mile"":""9438"",""type"":""小修"",""detail"":""右前门、右后门油漆;更换右前轮胎"",""other"":""""},{""date"":""2013-04-24"",""mile"":""7821"",""type"":""小修"",""detail"":""更换左倒车雷达探头"",""other"":""""},{""date"":""2013-04-19"",""mile"":""7402"",""type"":""首保"",""detail"":""更换机油及格"",""other"":""机滤;发动机机油 (1升-DEXOS 1,中石油)""},{""date"":""2013-01-27"",""mile"":""3696"",""type"":""事故"",""detail"":""右前叶子板，门，大邦修复，油漆"",""other"":""后物体警报传感器总成 *碳闪光金属漆;前翼子板车轮开口饰条总成;前侧门下饰条;后轮开口饰条总成""}]}",0,012c91c8e47a2bdd4
